ID,Name,Age,City,Salary
786,Charlie,37,Los Angeles,44242.45
787,Eva,42,Chicago,51682.61
788,Alice,32,Phoenix,65234.14
789,Eva,59,Houston,107573.43
790,David,56,Los Angeles,44147.21
791,Alice,55,Los Angeles,39773.25
792,Alice,56,New York,102914.29
793,Eva,55,New York,119846.99
794,Eva,61,Phoenix,69481.68
795,Charlie,56,Chicago,79694.25
796,Charlie,28,Chicago,90744.81
797,Charlie,19,Los Angeles,100490.68
798,Alice,30,Chicago,50616.35
799,Charlie,52,Phoenix,99086.59
800,David,36,Phoenix,114351.76
801,Charlie,34,Phoenix,39042.01
802,Alice,44,Houston,116864.3
803,Eva,46,Houston,63988.95
804,Charlie,34,Los Angeles,90631.55
805,Alice,43,Houston,76422.13
806,Charlie,33,Chicago,100412.15
807,Alice,40,Houston,67771.55
808,Alice,51,Phoenix,100504.93
809,Bob,21,Chicago,93735.53
810,David,41,Phoenix,106795.29
811,Bob,28,Houston,112583.02
812,Bob,54,Los Angeles,71640.73
813,David,24,Phoenix,90350.98
814,Eva,43,Houston,55311.05
815,Charlie,31,New York,109804.14
816,Alice,54,New York,30368.04
817,David,33,New York,39634.63
818,Alice,19,Houston,65232.68
819,David,23,Phoenix,43033.15
820,Charlie,28,Houston,31620.52
821,Bob,50,New York,56608.41
822,David,25,Chicago,42224.12
823,Eva,54,Phoenix,34295.23
824,David,47,Chicago,113188.64
825,Eva,40,Houston,70588.07
826,Bob,46,New York,44090.92
827,Alice,22,Los Angeles,56751.41
828,Charlie,23,Houston,112913.3
829,Charlie,60,New York,106949.75
830,Eva,32,Phoenix,95010.63
831,Charlie,58,New York,59132.43
832,Alice,43,Houston,78064.85
833,Bob,44,Phoenix,67234.7
834,Eva,48,Phoenix,44042.87
835,Eva,33,Houston,79024.24
836,Bob,24,Phoenix,97314.34
837,Charlie,31,Los Angeles,31367.48
838,David,30,New York,116837.02
839,Bob,63,Los Angeles,54055.06
840,Charlie,47,Chicago,75780.98
841,Charlie,37,Houston,104010.89
842,Alice,46,Houston,42224.28
843,Eva,31,New York,110191.39
844,Eva,58,Houston,51434.84
845,Alice,57,Chicago,53991.2
846,Bob,39,New York,63320.76
847,Bob,64,Chicago,116129.26
848,Charlie,53,New York,36772.54
849,David,27,Chicago,54197.05
850,Eva,56,Phoenix,106729.27
851,Charlie,22,Los Angeles,32632.33
852,Bob,45,Phoenix,57420.55
853,Charlie,34,Houston,93055.97
854,David,42,New York,80096.75
855,Eva,59,New York,51395.86
856,David,26,Phoenix,95681.38
857,Charlie,62,Phoenix,97344.02
858,Charlie,62,Phoenix,114761.2
859,David,57,Los Angeles,83161.26
860,Charlie,24,New York,57288.73
861,David,59,New York,46063.32
862,Bob,55,Phoenix,35834.99
863,Eva,54,Chicago,82066.98
864,Charlie,32,Phoenix,62309.88
865,David,60,New York,60736.01
866,Eva,61,Los Angeles,50806.28
867,Alice,45,Houston,102229.05
868,Eva,45,New York,80926.23
869,Bob,38,New York,74867.15
870,David,47,Chicago,44632.46
871,Alice,18,Chicago,53971.71
872,David,58,Los Angeles,69963.8
873,Charlie,59,Houston,112750.94
874,David,46,New York,74524.86
875,David,55,New York,48478.01
876,Alice,25,New York,55672.91
877,Bob,30,Houston,96622.4
878,Charlie,44,New York,45195.05
879,Bob,41,New York,67255.82
880,David,40,Los Angeles,108384.01
881,David,63,Houston,81421.68
882,Alice,32,Phoenix,46895.72
883,Eva,43,New York,68055.03
884,Bob,22,Houston,61904.15
885,Alice,48,Chicago,82887.31
886,David,41,Houston,93525.81
887,Bob,58,Los Angeles,114217.28
888,Bob,19,New York,97475.63
889,Bob,29,Chicago,104691.8
890,Bob,22,Chicago,82193.28
891,Eva,43,Houston,79934.77
892,Charlie,51,Los Angeles,118829.87
893,Bob,58,Los Angeles,78686.5
894,David,38,Phoenix,35132.93
895,Charlie,48,Chicago,48936.53
896,Eva,18,New York,36694.23
897,David,43,Phoenix,76520.34
898,Alice,41,New York,52781.11
899,Charlie,42,Los Angeles,109709.64
900,Eva,27,New York,65087.58
901,Alice,57,New York,98415.91
902,Eva,52,Los Angeles,74199.8
903,Eva,18,New York,68092.44
904,Charlie,36,Los Angeles,84455.8
905,Alice,19,Los Angeles,91001.48
906,Charlie,23,Chicago,103922.44
907,Alice,19,Los Angeles,51662.39
908,Alice,23,Chicago,35822.88
909,Bob,51,Los Angeles,76656.53
910,Eva,24,Phoenix,47130.71
911,David,21,Los Angeles,102897.91
912,Eva,28,Phoenix,39675.36
913,David,38,Los Angeles,42359.75
914,David,57,Los Angeles,81783.71
915,Eva,22,Houston,82286.78
916,Charlie,56,New York,91605.18
917,Bob,31,New York,43463.52
918,Charlie,30,Los Angeles,34655.26
919,David,43,Phoenix,55679.19
920,Alice,25,Chicago,33754.72
921,Eva,43,New York,46198.67
922,Charlie,53,Phoenix,55807.62
923,Alice,48,Los Angeles,103645.26
924,David,51,New York,67052.36
925,Charlie,41,Los Angeles,118392.48
926,Charlie,59,Los Angeles,112165.37
927,Charlie,34,Los Angeles,101285.16
928,Bob,37,Houston,46548.0
929,Eva,39,Chicago,85372.92
930,Alice,40,New York,87409.23
931,Charlie,18,Chicago,76246.46
932,Alice,46,Los Angeles,63290.42
933,Eva,56,New York,73609.19
934,Bob,27,New York,30460.13
935,Alice,37,Houston,108053.74
936,Bob,19,New York,106898.34
937,Bob,50,New York,34333.28
938,David,57,Chicago,35721.93
939,Bob,20,Phoenix,91244.05
940,Alice,24,Chicago,103746.95
941,Bob,29,Chicago,31785.23
942,Alice,20,Chicago,101982.34
943,David,49,Los Angeles,34844.58
944,Eva,52,Chicago,116717.74
945,Charlie,40,New York,55952.57
946,Alice,30,New York,108227.18
947,Charlie,19,Houston,87919.04
948,Alice,52,Phoenix,73962.44
949,Alice,36,Los Angeles,73891.01
950,Alice,60,Los Angeles,50638.97
951,Alice,34,Chicago,37059.39
952,Charlie,37,Chicago,82440.68
953,David,40,Los Angeles,108763.16
954,Alice,56,New York,110055.47
955,David,26,Chicago,30491.98
956,Eva,43,Houston,37703.95
957,Bob,59,New York,96684.53
958,David,63,Chicago,77772.85
959,David,40,New York,74774.62
960,Eva,32,Chicago,99576.59
961,Bob,59,Los Angeles,30121.33
962,Eva,54,Phoenix,119700.09
963,Alice,52,Phoenix,110801.82
964,David,50,Phoenix,53689.37
965,Bob,51,Los Angeles,111372.06
966,Eva,21,Houston,40540.12
967,Alice,26,Chicago,118394.55
968,Bob,50,Houston,66124.38
969,Bob,58,Phoenix,51392.46
970,Alice,29,Phoenix,62972.84
971,Charlie,20,Houston,55326.63
972,Charlie,43,Los Angeles,86684.28
973,Alice,46,Houston,60296.72
974,Charlie,41,Chicago,45309.96
975,David,48,Houston,63425.11
976,Bob,48,Houston,56137.27
977,Bob,47,Chicago,31242.27
978,David,30,Houston,61991.76
979,Bob,62,Houston,52727.49
980,Charlie,59,Chicago,106873.77
981,Alice,60,Los Angeles,110653.48
982,David,22,Chicago,77840.58
983,Bob,47,Chicago,59563.44
984,Bob,18,Los Angeles,43713.61
985,David,61,Los Angeles,97800.28
986,Alice,59,Chicago,97489.44
987,Charlie,50,Los Angeles,63951.11
988,Alice,18,Los Angeles,85694.3
989,Charlie,60,New York,53659.06
990,Alice,32,Phoenix,63393.59
991,Eva,45,New York,66841.57
992,David,59,Phoenix,77501.67
993,Bob,21,Houston,67797.38
994,Bob,59,New York,72097.9
995,Eva,32,Chicago,89443.51
996,Alice,45,New York,107437.36
997,Bob,62,New York,51109.51
998,Alice,23,Houston,94238.73
999,David,37,Los Angeles,63817.05
1000,Bob,20,Houston,116683.72
1001,Eva,26,Chicago,83383.95
1002,Alice,40,Los Angeles,75436.65
1003,Charlie,26,Chicago,75259.73
1004,Bob,22,Phoenix,115003.1
1005,Bob,57,Los Angeles,48242.33
1006,Eva,64,Los Angeles,73003.24
1007,Charlie,46,Los Angeles,95990.1
1008,Alice,28,Houston,98020.69
1009,David,61,Houston,69826.49
1010,Alice,29,Houston,30969.74
1011,Bob,64,Houston,104613.99
1012,David,59,Phoenix,65430.66
1013,David,39,Los Angeles,60035.39
1014,Eva,47,New York,73823.44
1015,Bob,62,New York,92034.88
1016,Eva,48,Chicago,117796.75
1017,Bob,56,Houston,41577.22
1018,Alice,58,New York,67210.22
1019,Charlie,18,New York,60876.83
1020,Alice,45,Los Angeles,108270.3
1021,David,60,Phoenix,80631.12
1022,Charlie,21,Houston,83618.47
1023,David,25,Houston,49965.62
1024,Alice,36,Houston,62901.45
1025,Eva,61,Chicago,99603.66
1026,Bob,28,Houston,54026.79
1027,Bob,27,New York,47401.85
1028,David,28,Los Angeles,92830.73
1029,Charlie,62,Los Angeles,61247.5
1030,Eva,64,Houston,76372.49
1031,Bob,32,Houston,71757.07
1032,Alice,18,Los Angeles,116892.5
1033,Eva,27,Los Angeles,105453.13
1034,Alice,59,New York,68064.36
1035,Charlie,40,New York,87116.31
1036,Alice,23,Chicago,93231.76
1037,David,43,Chicago,68489.66
1038,Alice,60,Phoenix,55385.02
1039,Bob,55,Los Angeles,85434.78
1040,Bob,63,Houston,32449.07
1041,Alice,47,Houston,46503.47
1042,Charlie,41,Los Angeles,50134.04
1043,David,62,New York,49082.66
1044,Charlie,37,Los Angeles,88375.27
1045,Alice,46,Houston,48012.42
1046,Bob,41,New York,73782.42
1047,David,30,New York,97202.31
1048,Alice,62,Phoenix,38901.96
1049,Eva,48,Chicago,61829.94
1050,Eva,25,Chicago,57424.75
1051,Eva,60,Los Angeles,86694.15
1052,Eva,23,Los Angeles,41302.73
1053,Eva,30,Los Angeles,106086.66
1054,Alice,38,Los Angeles,33908.44
1055,Eva,55,New York,45784.79
1056,Bob,45,Los Angeles,66055.83
1057,Alice,43,Los Angeles,89693.7
1058,Charlie,58,Houston,87756.27
1059,Eva,64,Phoenix,102792.58
1060,David,34,Los Angeles,110655.15
1061,Eva,28,Phoenix,117027.33
1062,Bob,48,Houston,55634.85
1063,Eva,43,Phoenix,77589.99
1064,Charlie,23,Phoenix,62019.84
1065,Charlie,57,Phoenix,100275.82
1066,Eva,31,New York,34641.81
1067,Alice,57,Houston,93294.13
1068,Eva,38,Chicago,79445.56
1069,Alice,21,Phoenix,118674.38
1070,Eva,44,Houston,119841.78
1071,Eva,37,Chicago,74264.8
1072,Bob,62,Chicago,63760.68
1073,Eva,57,Houston,73298.63
1074,Eva,47,Houston,59709.16
1075,David,53,Chicago,84704.09
1076,Bob,52,Los Angeles,87673.03
1077,Charlie,45,Los Angeles,39231.61
1078,Charlie,62,Chicago,58545.43
1079,Bob,50,Phoenix,91118.39
1080,Charlie,50,Houston,42807.66
1081,David,44,Los Angeles,119538.7
1082,Charlie,26,Los Angeles,95576.48
1083,Charlie,47,Chicago,73228.65
1084,Charlie,53,Houston,96610.13
1085,Eva,39,Los Angeles,103004.87
1086,Bob,44,Los Angeles,56684.98
1087,David,50,New York,59145.1
1088,Bob,26,Houston,68132.55
1089,David,30,Houston,77225.28
1090,Alice,26,Chicago,66774.82
1091,Alice,61,Phoenix,46903.75
1092,Charlie,47,Los Angeles,44743.76
1093,Eva,30,New York,103478.9
1094,David,62,Chicago,104212.21
1095,Bob,41,New York,110412.39
1096,David,18,Houston,83707.84
1097,Alice,39,Houston,43594.89
1098,Alice,61,Phoenix,67355.04
1099,Alice,42,New York,118419.01
1100,Alice,34,New York,89783.8
1101,Eva,30,Phoenix,101419.8
1102,Eva,26,Chicago,69928.15
1103,Charlie,53,Phoenix,93849.6
1104,Alice,36,Chicago,81645.29
1105,Bob,18,New York,44557.82
1106,Alice,51,Chicago,90864.34
1107,Eva,24,Houston,39330.47
1108,Alice,48,New York,59226.14
1109,Charlie,54,New York,36444.59
1110,Charlie,50,New York,60087.18
1111,David,54,Phoenix,75477.46
1112,Eva,62,Los Angeles,87098.63
1113,David,42,Chicago,59739.08
1114,Charlie,44,Los Angeles,82547.92
1115,Eva,28,Chicago,62169.77
1116,Eva,62,Phoenix,84924.01
1117,Eva,30,Chicago,41688.37
1118,Charlie,42,New York,51994.58
1119,Eva,46,Los Angeles,112233.11
1120,Alice,64,Phoenix,68740.72
1121,Alice,59,Houston,37371.95
1122,Charlie,27,New York,113737.48
1123,Charlie,60,Chicago,89444.21
1124,Alice,28,Phoenix,104494.08
1125,Alice,20,Los Angeles,81739.77
1126,Alice,35,Los Angeles,80593.61
1127,Charlie,40,Chicago,48336.98
1128,David,30,Houston,42807.48
1129,Bob,54,Phoenix,84261.73
1130,Charlie,59,Phoenix,65862.24
1131,Alice,54,Houston,31673.98
1132,David,18,Houston,35755.27
1133,Bob,58,Los Angeles,48974.11
1134,Charlie,22,Chicago,92140.89
1135,Charlie,37,Chicago,40604.55
1136,Bob,43,Phoenix,100437.35
1137,Charlie,38,New York,100966.67
1138,Eva,25,Houston,35562.75
1139,Eva,28,Houston,73588.21
1140,Eva,24,Los Angeles,32577.09
1141,Charlie,58,Los Angeles,50003.51
1142,David,46,Chicago,64457.65
1143,Charlie,36,Phoenix,90019.57
1144,Bob,52,Los Angeles,117434.45
1145,Bob,22,Phoenix,44919.25
1146,Charlie,50,Phoenix,117350.92
1147,Eva,41,Houston,64106.14
1148,Alice,46,New York,40728.16
1149,Alice,45,Los Angeles,40287.5
1150,Bob,56,Chicago,33697.36
1151,David,47,Chicago,110590.55
1152,Charlie,44,Houston,36797.97
1153,David,54,New York,31669.51
1154,Alice,20,Los Angeles,91040.68
1155,Bob,38,Los Angeles,60156.65
1156,Charlie,54,Phoenix,71039.67
1157,Alice,59,Chicago,87442.87
1158,Bob,19,Los Angeles,75738.99
1159,Eva,53,Phoenix,116787.1
1160,Charlie,42,Chicago,33331.31
1161,Bob,35,Los Angeles,81567.24
1162,Eva,62,New York,70504.86
1163,Bob,54,New York,44257.73
1164,Alice,41,Phoenix,66695.38
1165,David,31,Chicago,84663.86
1166,Eva,27,Chicago,35018.1
1167,Bob,62,New York,67271.76
1168,Eva,41,Phoenix,63641.63
1169,Alice,63,Chicago,30819.77
1170,Alice,33,New York,104707.14
1171,David,42,Houston,33226.78
1172,Bob,62,New York,49929.1
1173,Eva,41,Houston,114103.56
1174,Eva,55,New York,115809.22
1175,David,24,New York,65926.52
1176,David,19,Phoenix,31410.87
1177,Charlie,37,New York,30460.36
1178,Eva,28,New York,31936.65
1179,Bob,27,Houston,103055.76
1180,Eva,29,Los Angeles,56920.72
1181,Charlie,40,Phoenix,59749.24
1182,Eva,63,New York,79771.35
1183,David,27,Chicago,51100.46
1184,Bob,45,New York,116077.21
1185,Eva,54,Los Angeles,76659.35
1186,Bob,54,Phoenix,55288.62
1187,Eva,29,New York,60811.84
1188,Eva,43,Houston,68115.08
1189,Bob,39,New York,47304.54
1190,David,52,Houston,75571.92
1191,Bob,28,New York,91205.23
1192,Bob,47,Los Angeles,57981.81
1193,Bob,44,Houston,114606.31
1194,Charlie,63,Chicago,77941.55
1195,Alice,53,Phoenix,48344.41
1196,Charlie,36,Los Angeles,67694.42
1197,Eva,25,Phoenix,93915.29
1198,Alice,44,Los Angeles,42263.85
1199,Eva,25,New York,109460.68
1200,Alice,39,New York,84762.86
1201,Alice,26,Houston,78369.17
1202,David,19,Phoenix,46309.99
1203,Alice,32,Houston,33550.7
1204,Eva,59,New York,90257.39
1205,Eva,25,Chicago,108342.15
1206,Bob,57,Houston,118619.52
1207,Bob,50,Chicago,58464.42
1208,Alice,18,Phoenix,64602.26
1209,Bob,41,Chicago,74046.38
1210,Bob,43,New York,49136.54
1211,Alice,56,Houston,68148.17
1212,David,64,Chicago,66141.39
1213,Bob,60,Chicago,74381.36
1214,David,40,New York,51649.85
1215,Eva,63,New York,44110.92
1216,David,54,Los Angeles,57129.35
1217,Bob,33,Los Angeles,51331.21
1218,Eva,59,Los Angeles,49818.24
1219,Eva,43,Chicago,100503.95
1220,David,63,Phoenix,87706.3
1221,Bob,35,New York,43092.77
1222,Alice,53,Chicago,33842.93
1223,David,20,Chicago,101800.31
1224,Charlie,35,Chicago,69275.81
1225,Bob,64,New York,97353.2
1226,Charlie,33,New York,77910.06
1227,Alice,39,Houston,68718.47
1228,Eva,34,New York,103467.29
1229,Bob,60,New York,64393.9
1230,David,24,Phoenix,63520.53
1231,David,37,Phoenix,67506.03
1232,Alice,18,Chicago,47293.14
1233,Alice,36,Chicago,85918.31
1234,Alice,37,Phoenix,50004.01
1235,Eva,49,New York,73997.45
1236,Eva,51,Los Angeles,79774.01
1237,Alice,52,Chicago,55391.35
1238,Eva,27,Los Angeles,82526.11
1239,Bob,30,Phoenix,46260.88
1240,Eva,61,New York,104726.06
1241,David,22,Houston,113431.75
1242,David,26,Chicago,109934.69
1243,Alice,57,New York,35681.45
1244,Charlie,63,Phoenix,79001.41
1245,Bob,45,Los Angeles,73762.46
1246,David,48,Phoenix,53849.57
1247,Alice,43,Houston,87258.58
1248,Charlie,19,New York,94879.34
1249,Alice,31,Los Angeles,59318.7
1250,Alice,64,New York,75594.88
1251,Eva,30,Chicago,117879.97
1252,Charlie,59,Los Angeles,113799.0
1253,Bob,39,New York,71926.22
1254,Eva,20,New York,43844.0
1255,Charlie,64,Chicago,41336.96
1256,Bob,42,Los Angeles,70840.32
1257,Alice,30,Houston,57806.95
1258,David,43,Chicago,71016.4
1259,David,49,New York,55838.28
1260,Charlie,24,Los Angeles,37895.75
1261,Bob,38,Houston,88989.53
1262,Alice,26,Los Angeles,49768.3
1263,Charlie,64,Los Angeles,62479.17
1264,Eva,33,Chicago,61921.29
1265,Alice,56,Phoenix,61416.48
1266,Eva,60,New York,45733.01
1267,Alice,60,Los Angeles,73448.21
1268,Alice,50,Phoenix,113772.28
1269,Charlie,46,Houston,45107.93
1270,David,53,New York,66789.75
1271,Alice,32,Houston,110533.39
1272,Eva,33,Chicago,98497.57
1273,Bob,47,Phoenix,68360.79
1274,Charlie,59,Chicago,40265.06
1275,Alice,59,Chicago,87397.69
1276,David,44,Houston,86756.05
1277,David,32,Houston,70126.88
1278,Alice,55,Chicago,42479.68
1279,Bob,32,Houston,74227.03
1280,Alice,37,Houston,48744.48
1281,Bob,42,Chicago,83824.51
1282,Eva,35,New York,98233.26
1283,David,35,Chicago,74967.68
1284,Alice,49,Chicago,95874.79
1285,David,53,Houston,51730.96
1286,Alice,18,Chicago,61029.14
1287,Eva,27,Phoenix,110452.55
1288,Charlie,64,Houston,74464.51
1289,Alice,52,Los Angeles,55069.04
1290,David,23,Houston,43581.93
1291,David,53,New York,58485.9
1292,Charlie,18,Chicago,70817.95
1293,Eva,28,Los Angeles,32371.69
1294,David,34,Houston,54638.42
1295,Alice,37,Chicago,48929.99
1296,Alice,20,Phoenix,60620.81
1297,Bob,26,Los Angeles,46504.64
1298,Eva,53,Houston,46542.02
1299,Eva,34,Chicago,51345.14
1300,Alice,23,Los Angeles,70893.39
1301,Bob,39,Chicago,47568.77
1302,Bob,29,Los Angeles,56111.62
1303,Alice,53,Los Angeles,114191.72
1304,Charlie,61,New York,76293.68
1305,David,34,Los Angeles,115970.73
1306,Charlie,55,Los Angeles,51215.44
1307,Bob,52,Los Angeles,115163.17
1308,Bob,20,New York,96488.73
1309,Eva,31,New York,119086.4
1310,Charlie,18,Chicago,37129.16
1311,David,51,Houston,92828.94
1312,Charlie,37,Los Angeles,109001.43
1313,David,20,Phoenix,104416.06
1314,Eva,41,New York,58303.1
1315,Alice,29,Los Angeles,65157.46
1316,Charlie,33,New York,37709.88
1317,Eva,30,Houston,70338.67
1318,Charlie,58,Los Angeles,67871.25
1319,Charlie,31,Houston,104584.56
1320,Alice,31,Houston,39818.4
1321,David,31,Los Angeles,74957.31
1322,Alice,42,Houston,111348.53
1323,Charlie,56,Chicago,49699.02
1324,Bob,31,Phoenix,61544.6
1325,Charlie,50,Chicago,48676.78
1326,Eva,58,Los Angeles,76838.89
1327,Eva,24,Chicago,97476.56
1328,David,48,New York,98836.89
1329,Alice,41,Los Angeles,61593.9
1330,Bob,30,Chicago,52790.5
1331,David,33,Los Angeles,75602.94
1332,Alice,32,Chicago,52162.77
1333,Eva,62,Los Angeles,55482.02
1334,David,45,Los Angeles,64718.89
1335,Eva,53,Houston,66949.66
1336,David,32,Los Angeles,97626.54
1337,David,49,New York,116299.04
1338,Eva,20,Chicago,115443.98
1339,Charlie,48,Houston,59753.1
1340,Alice,51,Los Angeles,96986.47
1341,David,30,Houston,59176.0
1342,Charlie,33,Chicago,110577.38
1343,Alice,55,Phoenix,74249.07
1344,Eva,40,New York,98186.32
1345,Bob,29,New York,59451.94
1346,Charlie,47,Chicago,89265.75
1347,David,25,Chicago,70217.71
1348,David,51,Houston,71414.47
1349,Charlie,46,New York,33819.55
1350,Eva,48,Chicago,114100.47
1351,Alice,62,Chicago,96604.66
1352,David,47,Los Angeles,85895.06
1353,Bob,23,New York,91390.23
1354,David,45,Phoenix,100097.31
1355,Alice,60,Houston,76137.13
1356,David,38,Houston,60505.15
1357,Eva,45,Houston,109257.19
1358,Bob,52,Houston,37085.2
1359,Bob,29,Chicago,76990.05
1360,Eva,43,New York,70788.8
1361,Bob,38,New York,94100.37
1362,Eva,29,Houston,93177.94
1363,Bob,45,Phoenix,79037.19
1364,David,21,Los Angeles,118585.26
1365,Bob,48,Chicago,81780.3
1366,David,31,Los Angeles,97248.96
1367,Bob,32,Los Angeles,45210.87
1368,Alice,51,Chicago,88770.66
1369,Charlie,52,New York,112362.27
1370,Eva,41,Los Angeles,100174.81
1371,Bob,61,Houston,100574.52
1372,Eva,20,Chicago,117776.86
1373,Bob,56,Chicago,85251.47
1374,Bob,36,Los Angeles,62680.31
1375,Alice,41,New York,42171.58
1376,Charlie,27,Houston,117645.46
1377,Eva,42,Los Angeles,117629.33
1378,Eva,32,Chicago,39960.7
1379,Eva,49,New York,112927.17
1380,David,51,Chicago,49514.14
1381,Charlie,60,Los Angeles,90146.94
1382,Eva,38,Phoenix,48285.62
1383,Eva,45,New York,114591.82
1384,Alice,45,New York,62727.17
1385,Alice,23,New York,103030.02
1386,David,59,New York,103968.39
1387,David,31,New York,99171.9
1388,Alice,49,Phoenix,88139.67
1389,Eva,22,Los Angeles,39779.19
1390,Alice,18,Chicago,68530.98
1391,Alice,47,Houston,86930.73
1392,Alice,53,Los Angeles,69596.57
1393,Alice,54,Chicago,79097.19
1394,Bob,49,Phoenix,92691.74
1395,Alice,35,Los Angeles,31262.14
1396,Eva,28,Houston,33913.49
1397,Charlie,37,Houston,42890.95
1398,David,45,Chicago,99519.61
1399,Charlie,42,Phoenix,46899.19
1400,Eva,51,Los Angeles,72594.2
1401,Eva,57,Houston,36457.87
1402,Alice,36,Phoenix,78059.79
1403,Bob,32,Houston,95683.83
1404,Charlie,63,Houston,49241.04
1405,Bob,61,Los Angeles,31193.35
1406,Eva,50,Houston,57317.56
1407,Charlie,43,Chicago,43953.57
1408,Alice,22,Chicago,52622.95
1409,Alice,51,Houston,100300.09
1410,Eva,58,Los Angeles,49038.03
1411,David,50,Los Angeles,90197.51
1412,Eva,36,Los Angeles,46916.1
1413,David,29,Phoenix,45958.17
1414,Alice,27,Los Angeles,39608.17
1415,Eva,45,New York,63832.62
1416,Charlie,37,New York,116227.28
1417,David,38,New York,49451.82
1418,David,64,Houston,47724.32
1419,Alice,59,Chicago,104435.13
1420,Eva,24,Chicago,105033.98
1421,Alice,52,New York,77797.34
1422,David,19,Houston,42923.19
1423,Eva,32,Chicago,56543.53
1424,Alice,63,New York,51292.32
1425,Eva,26,Houston,73243.21
1426,Charlie,54,Los Angeles,102654.92
1427,Bob,43,Los Angeles,58754.77
1428,David,32,Phoenix,94217.78
1429,Charlie,18,New York,116818.22
1430,Charlie,28,Phoenix,59525.21
1431,Eva,32,Chicago,116956.27
1432,David,35,Phoenix,41807.26
1433,David,40,Houston,91168.1
1434,David,59,Phoenix,45494.14
1435,Bob,43,New York,99200.84
1436,Eva,51,Houston,32037.41
1437,Alice,47,Los Angeles,53837.1
1438,Eva,60,Houston,41563.89
1439,Alice,58,New York,99058.85
1440,Eva,49,Phoenix,117447.11
1441,David,33,Chicago,51727.92
1442,Charlie,44,Los Angeles,89660.49
1443,Bob,20,Chicago,100004.57
1444,Alice,34,Los Angeles,76831.49
1445,Bob,47,Los Angeles,82632.14
1446,David,58,Houston,90561.96
1447,Eva,36,Chicago,63093.95
1448,Eva,63,Chicago,108989.9
1449,Eva,45,Houston,88686.61
1450,Eva,56,Chicago,97444.21
1451,Bob,39,Houston,68246.4
1452,Eva,32,Los Angeles,44173.29
1453,Alice,58,Houston,60506.84
